code,name,road-length,year
E06000053,isles of scilly ua,23.7,2006
E06000024,north somerset ua,714.8,2006
E06000026,plymouth ua,503.9,2006
E06000029,poole ua,322.9,2006
E06000025,south gloucestershire ua,944.6,2006
E06000030,swindon ua,527.9,2006
E06000027,torbay ua,323.4,2006
E06000054,wiltshire ua,2930.1,2006
E10000008,devon,8155.0,2006
E10000009,dorset,2695.5,2006
E10000013,gloucestershire,3410.6,2006
E10000027,somerset,4206.2,2006
W06000001,isle of anglesey,765.5,2006
W06000002,gwynedd,1572.5,2006
W06000003,conwy,1045.1,2006
W06000004,denbighshire,906.2,2006
W06000005,flintshire,797.8,2006
W06000006,wrexham,750.4,2006
W06000023,powys,3382.4,2006
W06000008,ceredigion,1387.6,2006
W06000009,pembrokeshire,1631.8,2006
W06000010,carmarthenshire,2217.4,2006
W06000011,swansea,733.5,2006
W06000012,neath port talbot,542.0,2006
W06000013,bridgend,479.6,2006
W06000014,the vale of glamorgan,576.1,2006
W06000015,cardiff,665.7,2006
W06000016,rhondda cynon taf,730.3,2006
W06000024,merthyr tydfil,215.3,2006
W06000018,caerphilly,624.3,2006
W06000019,blaenau gwent,252.5,2006
W06000020,torfaen,292.4,2006
W06000021,monmouthshire,1015.3,2006
W06000022,newport,447.8,2006
S12000033,aberdeen city,623.9,2006
S12000034,aberdeenshire,4122.5,2006
S12000041,angus,1189.1,2006
S12000035,argyll & bute,1759.2,2006
S12000005,clackmannanshire,185.9,2006
S12000006,dumfries and galloway,3004.1,2006
S12000042,dundee city,355.3,2006
S12000008,east ayrshire,819.0,2006
S12000045,east dunbartonshire,324.5,2006
S12000010,east lothian,674.4,2006
S12000011,east renfrewshire,314.0,2006
S12000036,"edinburgh, city of",925.5,2006
S12000013,eilean siar,815.1,2006
S12000014,falkirk,575.7,2006
S12000015,fife,1725.1,2006
S12000046,glasgow city,1141.0,2006
S12000017,highland,5015.5,2006
S12000018,inverclyde,255.9,2006
S12000019,midlothian,393.8,2006
S12000020,moray,1131.0,2006
S12000021,north ayrshire,715.0,2006
S12000044,north lanarkshire,1022.3,2006
S12000023,orkney islands,687.1,2006
S12000024,perth and kinross,1845.6,2006
S12000038,renfrewshire,576.3,2006
S12000026,scottish borders,2045.0,2006
S12000027,shetland islands,661.1,2006
S12000028,south ayrshire,826.5,2006
S12000029,south lanarkshire,1547.1,2006
S12000030,stirling,749.5,2006
S12000039,west dunbartonshire,257.1,2006
S12000040,west lothian,687.8,2006
E06000047,county durham ua,2240.9,2005
E06000005,darlington ua,334.1,2005
E06000001,hartlepool ua,246.9,2005
E06000002,middlesbrough ua,317.7,2005
E06000048,northumberland ua,3129.7,2005
E06000003,redcar and cleveland ua,414.2,2005
E06000004,stockton-on-tees ua,497.0,2005
E08000020,gateshead,559.6,2005
E08000021,newcastle upon tyne,594.6,2005
E08000022,north tyneside,476.2,2005
E08000023,south tyneside,334.9,2005
E08000024,sunderland,697.0,2005
E06000008,blackburn with darwen ua,352.3,2005
E06000009,blackpool ua,292.0,2005
E10000004,cheshire,3213.9,2005
E06000006,halton ua,350.4,2005
E06000007,warrington ua,605.4,2005
E10000006,cumbria,4875.5,2005
E08000001,bolton,628.5,2005
E08000002,bury,384.8,2005
E08000003,manchester,853.4,2005
E08000004,oldham,511.5,2005
E08000005,rochdale,483.4,2005
E08000006,salford,496.1,2005
E08000007,stockport,611.9,2005
E08000008,tameside,469.4,2005
E08000009,trafford,499.0,2005
E08000010,wigan,699.2,2005
E10000017,lancashire,4299.2,2005
E08000011,knowsley,356.0,2005
E08000012,liverpool,896.9,2005
E08000014,sefton,616.5,2005
E08000013,st. helens,453.2,2005
E08000015,wirral,752.5,2005
E06000011,east riding of yorkshire ua,2131.3,2005
E06000010,"kingston upon hull, city of ua",456.9,2005
E06000012,north east lincolnshire ua,391.2,2005
E06000013,north lincolnshire ua,878.3,2005
E06000014,york ua,491.6,2005
E10000023,north yorkshire,5760.7,2005
E08000016,barnsley,732.8,2005
E08000017,doncaster,1043.6,2005
E08000018,rotherham,740.9,2005
E08000019,sheffield,1240.8,2005
E08000032,bradford,1193.6,2005
E08000033,calderdale,760.2,2005
E08000034,kirklees,1194.5,2005
E08000035,leeds,1867.0,2005
E08000036,wakefield,943.5,2005
E06000015,derby ua,463.0,2005
E06000016,leicester ua,498.9,2005
E06000018,nottingham ua,492.4,2005
E06000017,rutland ua,337.0,2005
E10000007,derbyshire,3513.6,2005
E10000018,leicestershire,2761.2,2005
E10000019,lincolnshire,5326.5,2005
E10000021,northamptonshire,2822.1,2005
E10000024,nottinghamshire,2966.7,2005
E06000019,"herefordshire, county of ua",2077.9,2005
E06000051,shropshire ua,3203.3,2005
E06000021,stoke-on-trent ua,535.1,2005
E06000020,telford and wrekin ua,626.5,2005
E10000028,staffordshire,3863.1,2005
E10000031,warwickshire,2524.4,2005
E08000025,birmingham,1550.5,2005
E08000026,coventry,530.4,2005
E08000027,dudley,626.5,2005
E08000028,sandwell,537.1,2005
E08000029,solihull,539.6,2005
E08000030,walsall,531.0,2005
E08000031,wolverhampton,468.8,2005
E10000034,worcestershire,2542.6,2005
E10000001,bedfordshire,1388.5,2005
E06000032,luton ua,279.4,2005
E06000031,peterborough ua,555.1,2005
E06000033,southend-on-sea ua,279.2,2005
E06000034,thurrock ua,359.1,2005
E10000003,cambridgeshire,2885.5,2005
E10000012,essex,5057.0,2005
E10000015,hertfordshire,3001.8,2005
E10000020,norfolk,6272.3,2005
E10000029,suffolk,4250.0,2005
E09000007,camden,177.7,2005
E09000001,city of london,36.9,2005
E09000012,hackney,172.1,2005
E09000013,hammersmith and fulham,138.6,2005
E09000014,haringey,223.6,2005
E09000019,islington,153.2,2005
E09000020,kensington and chelsea,129.4,2005
E09000022,lambeth,234.3,2005
E09000023,lewisham,280.5,2005
E09000025,newham,257.1,2005
E09000028,southwark,252.5,2005
E09000030,tower hamlets,180.5,2005
E09000032,wandsworth,283.8,2005
E09000033,westminster,217.3,2005
E09000002,barking and dagenham,204.7,2005
E09000003,barnet,470.3,2005
E09000004,bexley,337.3,2005
E09000005,brent,299.3,2005
E09000006,bromley,561.0,2005
E09000008,croydon,476.7,2005
E09000009,ealing,364.8,2005
E09000010,enfield,369.8,2005
E09000011,greenwich,312.5,2005
E09000015,harrow,294.5,2005
E09000016,havering,405.6,2005
E09000017,hillingdon,457.2,2005
E09000018,hounslow,311.2,2005
E09000021,kingston upon thames,211.8,2005
E09000024,merton,231.8,2005
E09000026,redbridge,329.5,2005
E09000027,richmond upon thames,257.3,2005
E09000029,sutton,263.8,2005
E09000031,waltham forest,263.3,2005
E06000036,bracknell forest ua,278.9,2005
E06000043,brighton and hove ua,387.4,2005
E06000046,isle of wight ua,538.9,2005
E06000035,medway ua,510.5,2005
E06000042,milton keynes ua,729.9,2005
E06000044,portsmouth ua,279.0,2005
E06000038,reading ua,244.4,2005
E06000039,slough ua,193.7,2005
E06000045,southampton ua,357.8,2005
E06000037,west berkshire ua,854.2,2005
E06000040,windsor and maidenhead ua,432.0,2005
E06000041,wokingham ua,446.7,2005
E10000002,buckinghamshire,1973.5,2005
E10000011,east sussex,2107.5,2005
E10000014,hampshire,5467.6,2005
E10000016,kent,5591.8,2005
E10000025,oxfordshire,2873.0,2005
E10000030,surrey,3415.4,2005
E10000032,west sussex,2672.8,2005
E06000022,bath and north east somerset ua,650.2,2005
E06000028,bournemouth ua,318.5,2005
E06000023,"bristol, city of ua",703.1,2005
E06000052,cornwall ua,4531.1,2005
E06000053,isles of scilly ua,21.6,2005
E06000024,north somerset ua,690.2,2005
E06000026,plymouth ua,499.5,2005
E06000029,poole ua,335.6,2005
E06000025,south gloucestershire ua,939.3,2005
E06000030,swindon ua,512.9,2005
E06000027,torbay ua,311.8,2005
E06000054,wiltshire ua,2872.2,2005
E10000008,devon,8049.7,2005
E10000009,dorset,2640.5,2005
E10000013,gloucestershire,3372.7,2005
E10000027,somerset,4132.2,2005
W06000001,isle of anglesey,750.1,2005
W06000002,gwynedd,1518.6,2005
W06000003,conwy,1006.2,2005
W06000004,denbighshire,879.1,2005
W06000005,flintshire,780.1,2005
W06000006,wrexham,741.2,2005
W06000023,powys,3218.3,2005
W06000008,ceredigion,1393.7,2005
W06000009,pembrokeshire,1625.6,2005
W06000010,carmarthenshire,2218.5,2005
W06000011,swansea,730.4,2005
W06000012,neath port talbot,539.0,2005
W06000013,bridgend,469.6,2005
W06000014,the vale of glamorgan,566.7,2005
W06000015,cardiff,662.9,2005
W06000016,rhondda cynon taf,726.3,2005
W06000024,merthyr tydfil,210.5,2005
W06000018,caerphilly,619.6,2005
W06000019,blaenau gwent,249.5,2005
W06000020,torfaen,293.7,2005
W06000021,monmouthshire,995.6,2005
W06000022,newport,455.8,2005
S12000033,aberdeen city,600.3,2005
S12000034,aberdeenshire,3809.5,2005
S12000041,angus,1127.9,2005
S12000035,argyll & bute,1697.7,2005
S12000005,clackmannanshire,180.2,2005
S12000006,dumfries and galloway,2824.2,2005
S12000042,dundee city,353.1,2005
S12000008,east ayrshire,805.0,2005
S12000045,east dunbartonshire,319.8,2005
S12000010,east lothian,641.1,2005
S12000011,east renfrewshire,303.0,2005
S12000036,"edinburgh, city of",908.2,2005
S12000013,eilean siar,774.4,2005
S12000014,falkirk,551.9,2005
S12000015,fife,1665.6,2005
S12000046,glasgow city,1119.5,2005
S12000017,highland,4820.1,2005
S12000018,inverclyde,253.3,2005
S12000019,midlothian,374.5,2005
S12000020,moray,1082.5,2005
S12000021,north ayrshire,684.1,2005
S12000044,north lanarkshire,986.7,2005
S12000023,orkney islands,627.1,2005
S12000024,perth and kinross,1730.5,2005
S12000038,renfrewshire,572.0,2005
S12000026,scottish borders,1960.6,2005
S12000027,shetland islands,629.3,2005
S12000028,south ayrshire,798.3,2005
S12000029,south lanarkshire,1513.5,2005
S12000030,stirling,722.2,2005
S12000039,west dunbartonshire,255.5,2005
S12000040,west lothian,664.0,2005
E06000047,county durham ua,2331.9,2021
E06000005,darlington ua,350.0,2021
E06000001,hartlepool ua,257.0,2021
E06000002,middlesbrough ua,335.9,2021
E06000057,northumberland ua ,3191.4,2021
E06000003,redcar and cleveland ua,428.4,2021
E06000004,stockton-on-tees ua,559.4,2021
E08000037,gateshead,565.9,2021
E08000021,newcastle upon tyne,618.8,2021
E08000022,north tyneside,505.6,2021
E08000023,south tyneside,354.2,2021
E08000024,sunderland,729.8,2021
E06000008,blackburn with darwen ua,347.0,2021
E06000009,blackpool ua,284.6,2021
E06000049,cheshire east ua,1820.7,2021
E06000050,cheshire west and chester ua,1522.1,2021
E06000006,halton ua,369.5,2021
E06000007,warrington ua,622.6,2021
E10000006,cumbria ,5006.8,2021
E08000001,bolton,621.7,2021
E08000002,bury,423.9,2021
E08000003,manchester,864.7,2021
E08000004,oldham ,515.0,2021
E08000005,rochdale,491.3,2021
E08000006,salford,505.5,2021
E08000007,stockport,626.2,2021
E08000008,tameside,479.1,2021
E08000009,trafford,500.0,2021
E08000010,wigan,730.7,2021
E10000017,lancashire ,4404.9,2021
E08000011,knowsley ,374.0,2021
E08000012,liverpool,894.0,2021
E08000014,sefton,618.8,2021
E08000013,st. helens,462.1,2021
E08000015,wirral,756.3,2021
E06000011,east riding of yorkshire ua,2165.8,2021
E06000010,"kingston upon hull, city of ua",481.8,2021
E06000012,north east lincolnshire ua,410.2,2021
E06000013,north lincolnshire ua,882.5,2021
E06000014,york ua,507.6,2021
E10000023,north yorkshire ,5718.9,2021
E08000016,barnsley,755.7,2021
E08000017,doncaster,1045.2,2021
E08000018,rotherham ,762.6,2021
E08000019,sheffield,1222.0,2021
E08000032,bradford,1210.7,2021
E08000033,calderdale,713.8,2021
E08000034,kirklees ,1191.3,2021
E08000035,leeds,1903.8,2021
E08000036,wakefield,988.9,2021
E06000015,derby ua,484.0,2021
E06000016,leicester ua,517.4,2021
E06000018,nottingham ua,504.8,2021
E06000017,rutland ua,346.5,2021
E10000007,derbyshire ,3515.2,2021
E10000018,leicestershire ,2913.7,2021
E10000019,lincolnshire,5588.6,2021
E06000061,north northamptonshire [note 1],1267.8,2021
E06000062,west northamptonshire [note 1],1690.0,2021
E10000024,nottinghamshire ,3027.4,2021
E06000019,"herefordshire, county of ua",2083.5,2021
E06000051,shropshire ua,3243.2,2021
E06000021,stoke-on-trent ua,548.5,2021
E06000020,telford and wrekin ua,673.2,2021
E10000028,staffordshire ,3962.0,2021
E10000031,warwickshire,2648.1,2021
E08000025,birmingham,1601.1,2021
E08000026,coventry,561.8,2021
E08000027,dudley ,644.7,2021
E08000028,sandwell ,564.7,2021
E08000029,solihull,551.3,2021
E08000030,walsall,545.6,2021
E08000031,wolverhampton,488.5,2021
E10000034,worcestershire ,2671.5,2021
E06000055,bedford ua ,588.1,2021
E06000056,central bedfordshire ua ,985.1,2021
E06000032,luton ua,290.2,2021
E06000031,peterborough ua,609.8,2021
E06000033,southend-on-sea ua,284.2,2021
E06000034,thurrock ua,372.8,2021
E10000003,cambridgeshire ,3012.5,2021
E10000012,essex ,5176.4,2021
E10000015,hertfordshire,3140.1,2021
E10000020,norfolk,6223.8,2021
E10000029,suffolk,4354.8,2021
E09000007,camden,173.2,2021
E09000001,city of london,34.4,2021
E09000012,hackney,168.0,2021
E09000013,hammersmith and fulham,136.6,2021
E09000014,haringey,221.4,2021
E09000019,islington,147.8,2021
E09000020,kensington and chelsea,128.4,2021
E09000022,lambeth,234.3,2021
E09000023,lewisham,277.6,2021
E09000025,newham,266.9,2021
E09000028,southwark,242.9,2021
E09000030,tower hamlets,178.0,2021
E09000032,wandsworth,268.4,2021
E09000033,westminster,209.5,2021
E09000002,barking and dagenham,211.6,2021
E09000003,barnet,475.3,2021
E09000004,bexley,342.4,2021
E09000005,brent,304.0,2021
E09000006,bromley,561.7,2021
E09000008,croydon,482.9,2021
E09000009,ealing,365.4,2021
E09000010,enfield,395.3,2021
E09000011,greenwich,313.6,2021
E09000015,harrow,294.7,2021
E09000016,havering,410.6,2021
E09000017,hillingdon,474.4,2021
E09000018,hounslow,311.8,2021
E09000021,kingston upon thames,214.0,2021
E09000024,merton,234.9,2021
E09000026,redbridge,332.0,2021
E09000027,richmond upon thames,256.5,2021
E09000029,sutton,269.3,2021
E09000031,waltham forest,263.4,2021
E06000036,bracknell forest ua,299.0,2021
E06000043,brighton and hove ua,386.3,2021
E06000046,isle of wight ua,549.0,2021
E06000035,medway ua,536.3,2021
E06000042,milton keynes ua,822.8,2021
E06000044,portsmouth ua,285.1,2021
E06000038,reading ua,247.1,2021
E06000039,slough ua,200.8,2021
E06000045,southampton ua,363.3,2021
E06000037,west berkshire ua,879.3,2021
E06000040,windsor and maidenhead ua,425.2,2021
E06000041,wokingham ua,499.6,2021
E06000060,buckinghamshire ,2077.7,2021
E10000011,east sussex ,2127.9,2021
E10000014,hampshire ,5628.5,2021
E10000016,kent ,5768.6,2021
E10000025,oxfordshire,3008.4,2021
E10000030,surrey,3444.5,2021
E10000032,west sussex,2698.7,2021
E06000022,bath and north east somerset ua,674.3,2021
E06000058,"bournemouth, christchurch and poole ua",789.4,2021
E06000023,"bristol, city of ua",724.6,2021
E06000052,cornwall ua ,4635.5,2021
E06000053,isles of scilly ua,21.2,2021
E06000024,north somerset ua,732.9,2021
E06000026,plymouth ua,521.7,2021
E06000025,south gloucestershire ua,1001.3,2021
E06000030,swindon ua,585.5,2021
E06000027,torbay ua,329.5,2021
E06000054,wiltshire ua ,3011.3,2021
E10000008,devon ,8101.9,2021
E06000059,dorset ua,2545.1,2021
E10000013,gloucestershire ,3500.9,2021
E10000027,somerset,4245.4,2021
W06000001,isle of anglesey,755.0,2021
W06000002,gwynedd,1552.0,2021
W06000003,conwy,1022.9,2021
W06000004,denbighshire,892.0,2021
W06000005,flintshire,800.3,2021
W06000006,wrexham,755.3,2021
W06000023,powys,3321.2,2021
W06000008,ceredigion,1404.1,2021
W06000009,pembrokeshire,1613.7,2021
W06000010,carmarthenshire,2217.9,2021
W06000011,swansea,725.6,2021
W06000012,neath port talbot,545.6,2021
W06000013,bridgend,505.0,2021
W06000014,the vale of glamorgan,585.8,2021
W06000015,cardiff,683.8,2021
W06000016,rhondda cynon taf,751.4,2021
W06000024,merthyr tydfil,216.1,2021
W06000018,caerphilly,630.8,2021
W06000019,blaenau gwent,260.4,2021
W06000020,torfaen,299.6,2021
W06000021,monmouthshire,1011.4,2021
W06000022,newport,471.9,2021
S12000033,aberdeen city,656.7,2021
S12000034,aberdeenshire,3888.0,2021
S12000041,angus,1199.9,2021
S12000035,argyll & bute,1674.6,2021
S12000005,clackmannanshire,194.7,2021
S12000006,dumfries and galloway,2892.3,2021
S12000042,dundee city,379.3,2021
S12000008,east ayrshire,828.0,2021
S12000045,east dunbartonshire,344.6,2021
S12000010,east lothian,693.6,2021
S12000011,east renfrewshire,326.0,2021
S12000036,"edinburgh, city of",974.5,2021
S12000013,eilean siar,790.9,2021
S12000014,falkirk,606.4,2021
S12000047,fife,1740.8,2021
S12000049,glasgow city,1192.5,2021
S12000017,highland,4963.6,2021
S12000018,inverclyde,260.6,2021
S12000019,midlothian,433.8,2021
S12000020,moray,1100.9,2021
S12000021,north ayrshire,719.5,2021
S12000050,north lanarkshire,1093.0,2021
S12000023,orkney islands,648.8,2021
S12000048,perth and kinross,1803.7,2021
S12000038,renfrewshire,605.5,2021
S12000026,scottish borders,2021.7,2021
S12000027,shetland islands,643.5,2021
S12000028,south ayrshire,817.6,2021
S12000029,south lanarkshire,1583.8,2021
S12000030,stirling,741.2,2021
S12000039,west dunbartonshire,263.5,2021
S12000040,west lothian,740.5,2021
